model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
column,NT17,LDBD,gdpopt.ldbd,50,"(9, 6)",19346.124748130627,84.85879855137318,84.85776026174426,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,51,"(11, 8)",19346.124748130627,65.79814500920475,65.79705806542188,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,52,"(15, 8)",19346.124748130627,70.86491333507001,70.86381254531443,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,53,"(9, 1)",,4.258274023421109,4.257377514615655,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,54,"(9, 7)",19346.124748130627,68.53354795370251,68.5324333878234,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,55,"(10, 8)",19346.124748130627,58.1371303377673,58.13596305157989,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,56,"(13, 9)",19346.124748130627,58.62995012104511,58.62884938158095,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,57,"(12, 9)",19346.124748130627,63.94190126191825,63.94064318109304,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,58,"(14, 9)",19346.124748130627,73.30231621861458,73.30124730058014,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,59,"(11, 9)",19346.124748130627,66.5402571670711,66.53860748466104,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,60,"(15, 9)",19346.124748130627,81.10572745557874,81.10432646051049,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,61,"(9, 8)",19346.124748130627,63.22857957240194,63.22696808446199,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,62,"(10, 9)",19346.124748130627,64.33073607552797,64.32950296159834,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,63,"(9, 9)",,1.684487659484148,1.6835909495130181,optimal,ok
