model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
column,NT17,LDSDA,gdpopt.ldsda,47,"(10, 1)",19346.124748130627,36.35392452497035,36.351943160407245,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,48,"(10, 7)",,45.62411773111671,45.62297948822379,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,49,"(9, 2)",19346.124748130627,60.25343388970941,60.25107302609831,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,50,"(9, 6)",,52.02721670642495,52.026128521189094,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,51,"(11, 8)",,53.627547988668084,53.62628710269928,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,52,"(15, 8)",19346.124748130627,47.745741507038474,47.743542772717774,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,53,"(9, 1)",19346.124748130627,46.46232076827437,46.460294916294515,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,54,"(9, 7)",,81.95637048315257,81.95506859850138,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,55,"(10, 8)",19346.124748130627,108.68928099796176,108.68742303736508,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,56,"(13, 9)",,89.45061518624425,89.44929199013859,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,57,"(12, 9)",,56.85235605016351,56.85107976477593,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,58,"(14, 9)",,71.4042346905917,71.40291469171643,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,59,"(11, 9)",,84.24419705942273,84.24175292626023,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,60,"(15, 9)",,100.45403950568289,100.45274746790528,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,61,"(9, 8)",,48.59414971340448,48.593032822944224,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,62,"(10, 9)",,51.327648964710534,51.32647540513426,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,63,"(9, 9)",,73.64426924474537,73.64259895402938,locallyOptimal,ok
