model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
column,NT17,LDBD,gdpopt.ldbd,51,"(11, 8)",,10.34021310415119,10.337484503164887,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,52,"(15, 8)",19346.12480109944,62.29795003961772,62.295655742287636,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,53,"(9, 1)",,13.589352188631892,13.587639616802335,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,54,"(9, 7)",,7.062586132436991,7.0601523062214255,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,55,"(10, 8)",,7.140976974740624,7.138472302816808,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,56,"(13, 9)",,7.078677887097001,7.076235285960138,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,57,"(12, 9)",,7.037182156927884,7.034693326801062,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,58,"(14, 9)",19346.12480109944,66.80776652134955,66.80544925946742,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,59,"(11, 9)",,7.007282853126526,7.003381273709238,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,60,"(15, 9)",19346.12480109944,64.63529720716178,64.63301405031234,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,61,"(9, 8)",,7.0012305015698075,6.998651737347245,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,62,"(10, 9)",,10.450007870793343,10.447342682629824,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,63,"(9, 9)",,7.063265743665397,7.0605924697592854,unknown,ok
