model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
column,NT17,LDBD,gdpopt.ldbd,50,"(9, 6)",19346.12480109944,87.76719841733575,87.76569756027311,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,51,"(11, 8)",19346.12480109944,70.30905938148499,70.3075648676604,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,52,"(15, 8)",19346.12480109944,72.2919001430273,72.29049449879676,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,53,"(9, 1)",20701.29307578024,24.389859492890537,24.388329510577023,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,54,"(9, 7)",19346.12480109944,70.11383286491036,70.11224642582238,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,55,"(10, 8)",19346.12480109944,63.47288925386965,63.47136555425823,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,56,"(13, 9)",19346.12480109944,69.68124175257981,69.67974159587175,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,57,"(12, 9)",19346.12480109944,75.13708481751382,75.1356116142124,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,58,"(14, 9)",19346.12480109944,70.01901165395975,70.01758848596364,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,59,"(11, 9)",19346.12480109944,75.40029928088188,75.39884757995605,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,60,"(15, 9)",19346.12480109944,83.66148283332586,83.66002735495567,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,61,"(9, 8)",19346.12480109944,63.68126256391406,63.679726449772716,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,62,"(10, 9)",19346.12480109944,74.94698617327958,74.94560692086816,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,63,"(9, 9)",19548.719331288536,54.3771693194285,54.3756479145959,optimal,ok
