model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
column,NT17,LDBD,gdpopt.ldbd,50,"(9, 6)",19346.124748130627,85.61917419172823,85.61772838141769,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,51,"(11, 8)",19346.124748130627,65.02683238312602,65.02530560735613,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,52,"(15, 8)",19346.124748130627,70.36747798230499,70.36603929381818,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,53,"(9, 1)",20701.293052768517,24.056822654791176,24.054376367479563,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,54,"(9, 7)",19346.124748130627,65.18134321272373,65.179891590029,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,55,"(10, 8)",19346.124748130627,57.7553186211735,57.75291437283158,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,56,"(13, 9)",19346.124748130627,63.54231408890337,63.53985570836812,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,57,"(12, 9)",19346.124748130627,69.67102224007249,69.6694569811225,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,58,"(14, 9)",19346.124748130627,68.1581492330879,68.1566619630903,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,59,"(11, 9)",19346.124748130627,71.58918145950884,71.58778218831867,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,60,"(15, 9)",19346.124748130627,80.2541898470372,80.25281442143023,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,61,"(9, 8)",19346.124748130627,58.182220372371376,58.18078436050564,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,62,"(10, 9)",19346.124748130627,69.955039142631,69.95359441358596,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,63,"(9, 9)",19548.719454849055,51.58444826863706,51.58303973916918,optimal,ok
