model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
cstr,NT5,LDBD,gdpopt.ldbd,,"(1, 1)",3.130198132977255,4.8211058070883155,4.819197736680508,optimal,ok
