model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
column,NT17,LDBD,gdpopt.ldbd,51,"(11, 8)",,6.924728884361684,6.923772479407489,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,52,"(15, 8)",19346.124748130627,54.003895031288266,54.00264257192612,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,53,"(9, 1)",,20.93270986713469,20.931721112690866,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,54,"(9, 7)",,6.936078926548362,6.9346182979643345,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,55,"(10, 8)",,6.932526600547135,6.931549969129264,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,56,"(13, 9)",,7.004781040363014,7.003817184828222,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,57,"(12, 9)",,6.923293609172106,6.922322088852525,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,58,"(14, 9)",19346.124748130627,55.64683341048658,55.645568306557834,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,59,"(11, 9)",,6.919299717061222,6.918169832788408,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,60,"(15, 9)",19346.124748130627,64.7614087369293,64.76020512077957,optimal,ok
column,NT17,LDBD,gdpopt.ldbd,61,"(9, 8)",,6.892613544128835,6.891490614041686,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,62,"(10, 9)",,6.891486095264554,6.890334506519139,unknown,ok
column,NT17,LDBD,gdpopt.ldbd,63,"(9, 9)",,6.904407940804958,6.903130664490163,unknown,ok
