model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
cstr,NT15,LDSDA,gdpopt.ldsda,,"(1, 1)",2.829394062811061,18.763314035721123,18.760848477482796,locallyOptimal,ok
