model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
column,NT17,LDSDA,gdpopt.ldsda,47,"(10, 1)",19346.12480109944,36.699180187657475,36.69719925150275,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,48,"(10, 7)",,46.177187046036124,46.17497166991234,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,49,"(9, 2)",19346.12480109944,60.03302966337651,60.03063004370779,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,50,"(9, 6)",,52.51511033438146,52.51395717356354,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,51,"(11, 8)",,54.16580923181027,54.164296000264585,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,52,"(15, 8)",19346.12480109944,45.19284718018025,45.1907944669947,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,53,"(9, 1)",19346.12480109944,46.07585720811039,46.0736581441015,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,54,"(9, 7)",,82.23742435220629,82.23629813361913,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,55,"(10, 8)",19346.12480109944,107.92379235476255,107.92179504781961,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,56,"(13, 9)",,91.13659407384694,91.13531231787056,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,57,"(12, 9)",,57.726752523332834,57.724635436199605,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,58,"(14, 9)",,69.0061510913074,69.00496551953256,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,59,"(11, 9)",,84.86239125113934,84.86125611606985,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,60,"(15, 9)",,97.108563487418,97.10650898143649,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,61,"(9, 8)",,48.67754698731005,48.676280219107866,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,62,"(10, 9)",,51.90914167743176,51.907865670509636,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,63,"(9, 9)",,75.1909210048616,75.18975894711912,locallyOptimal,ok
