model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
column,NT17,LDSDA,gdpopt.ldsda,1,"(13, 4)",19346.12471282314,20.84960581175983,20.84718140680343,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,2,"(13, 3)",19346.12471282314,27.879128315486014,27.876218770630658,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,3,"(12, 4)",19346.12471282314,24.998778454959393,24.995958587154746,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,4,"(14, 4)",19346.12471282314,26.539981784299016,26.537015934474766,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,5,"(13, 5)",19346.12471282314,25.101814698427916,25.09888945426792,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,6,"(12, 3)",19346.12471282314,30.685579858720303,30.683665489777923,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,7,"(14, 3)",19346.12471282314,32.29711495991796,32.294375219382346,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,8,"(12, 5)",19346.12471282314,27.0551805049181,27.05229398328811,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,9,"(14, 5)",19346.12471282314,30.258023482747376,30.254976804368198,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,10,"(13, 2)",19346.12471282314,40.343944715335965,40.34075609408319,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,11,"(11, 4)",19346.12471282314,37.43269645888358,37.42969197034836,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,12,"(15, 4)",19346.12471282314,26.50364283658564,26.50095703918487,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,13,"(13, 6)",19346.12471282314,31.03551708161831,31.033219799399376,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,14,"(12, 2)",19346.12471282314,37.93595187179744,37.933230087161064,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,15,"(14, 2)",19346.12471282314,43.22673240490258,43.224791806191206,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,16,"(11, 3)",19346.12471282314,38.45635525230318,38.45456693973392,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,17,"(15, 3)",19346.12471282314,33.32213652972132,33.31954815238714,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,18,"(11, 5)",21360.45827130104,21.692436962388456,10.453306236304343,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,19,"(15, 5)",19346.12471282314,39.906459018588066,39.90451936330646,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,20,"(12, 6)",20916.392199711132,19.682767691090703,8.351465148851275,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,21,"(14, 6)",19346.12471282314,44.624872860498726,44.622952160425484,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,22,"(11, 2)",19346.12471282314,40.467268927022815,40.464873186312616,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,23,"(15, 2)",19346.12471282314,32.49650692939758,32.49446068890393,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,24,"(11, 6)",20916.392199711132,23.48915791232139,9.278505830094218,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,25,"(15, 6)",19346.12471282314,37.16938260477036,37.16691235732287,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,26,"(13, 1)",19346.12471282314,46.51457747723907,46.51224058493972,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,27,"(10, 4)",20355.058440381257,29.160776311531663,9.512782655656338,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,28,"(13, 7)",22283.537065367345,20.82763714622706,8.473012385889888,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,29,"(12, 1)",19346.12471282314,40.04009081795812,40.03798916004598,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,30,"(14, 1)",19346.12471282314,49.37901207525283,49.37718317657709,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,31,"(10, 3)",22959.80598762304,30.972996194846928,10.975435274653137,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,32,"(10, 5)",21360.45827130104,23.759768353775144,7.852767704986036,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,33,"(12, 7)",22283.537065367345,24.2921344935894,7.903918911702931,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,34,"(14, 7)",22283.537065367345,26.14199568424374,10.780022067017853,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,35,"(11, 1)",19346.12471282314,41.688007643446326,41.6856621876359,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,36,"(15, 1)",19346.12471282314,36.27148997876793,36.269187765195966,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,37,"(10, 2)",19346.12471282314,47.584513013251126,47.58237960282713,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,38,"(10, 6)",,7.97134483139962,7.96984001621604,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,39,"(11, 7)",,7.849443698301911,7.847835425287485,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,40,"(15, 7)",21453.288212215502,20.70710162539035,9.704553377814591,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,41,"(9, 4)",,11.061432312242687,11.060026017017663,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,42,"(13, 8)",,10.085698516108096,10.084097017534077,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,43,"(9, 3)",22959.80598762304,27.45577026437968,10.014349208213389,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,44,"(9, 5)",,7.017498426139355,7.015732712112367,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,45,"(12, 8)",,9.604344260878861,9.602943225763738,unknown,ok
