model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
column,NT17,LDSDA,gdpopt.ldsda,47,"(10, 1)",19346.12480109944,34.789060128852725,34.786357041448355,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,48,"(10, 7)",,6.9552357932552695,6.9519153740257025,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,49,"(9, 2)",19346.12480109944,57.07400650624186,57.07138834986836,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,50,"(9, 6)",,7.003833121620119,7.001029772683978,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,51,"(11, 8)",,8.28266155347228,8.280740985646844,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,52,"(15, 8)",,10.436433736234903,10.434744911268353,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,53,"(9, 1)",19346.12480109944,38.88258737884462,38.879916433244944,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,54,"(9, 7)",,7.020146822556853,7.018368316814303,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,55,"(10, 8)",,8.33862460590899,8.336083539761603,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,56,"(13, 9)",,7.002413933165371,7.000673269852996,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,57,"(12, 9)",,8.391425625421107,8.388254841789603,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,58,"(14, 9)",,9.476642677560449,9.47420458868146,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,59,"(11, 9)",,7.0142115307971835,7.011587716639042,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,60,"(15, 9)",,7.208138037472963,7.205573436804116,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,61,"(9, 8)",,7.0153363440185785,7.013785734772682,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,62,"(10, 9)",,8.373298899270594,8.371024563908577,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,63,"(9, 9)",,6.995424279943109,6.9939243867993355,locallyOptimal,ok
